subject,TrialNumber,gestures,target,corrAns,condition,gestureSet,ran,order,RT,answer,correct
CH29TH1,1,gestures/horse_S.mp4,mo_th,u,G,horse,1.0,0.0,13.383489,a,False
CH29TH1,2,gestures/boy_S.mp4,t-sh_rt,i,G,boy,1.0,1.0,2.819338,i,True
CH29TH1,3,gestures/baby_S.mp4,cr_wl,a,G,baby,1.0,2.0,2.297799,e,False
CH29TH1,4,gestures/frog_S.mp4,j_mp,u,G,frog,1.0,3.0,1.5704936,u,True
CH29TH1,5,gestures/girl_S.mp4,ha_r,i,G,girl,1.0,4.0,3.954982,e,False
CH29TH1,6,gestures/dog_S.mp4,pl_y,a,G,dog,1.0,5.0,1.8408166,a,True
CH29TH1,7,gestures/car_S.mp4,wind_w,o,G,car,1.0,6.0,2.431125,o,True
CH29TH1,8,gestures/baby_S.mp4,sm_le,i,G,baby,1.0,7.0,4.2093863,o,False
CH29TH1,9,gestures/frog_S.mp4,fo_t,o,G,frog,1.0,8.0,2.3621237,u,False
CH29TH1,10,gestures/dog_S.mp4,to_th,o,G,dog,1.0,9.0,2.9722714,u,False
CH29TH1,11,gestures/cat_S.mp4,n_se,o,G,cat,1.0,10.0,1.7628932,o,True
CH29TH1,12,gestures/dog_S.mp4,n_ck,e,G,dog,1.0,11.0,1.8503036,e,True
CH29TH1,13,gestures/car_S.mp4,m_ve,o,G,car,1.0,12.0,3.880096,o,True
CH29TH1,14,gestures/boy_S.mp4,bo_k,o,G,boy,1.0,13.0,1.5575935,o,True
CH29TH1,15,gestures/girl_S.mp4,h_g,u,G,girl,1.0,14.0,6.0515294,o,False
CH29TH1,16,gestures/cat_S.mp4,ta_l,i,G,cat,1.0,15.0,3.1148698,i,True
CH29TH1,17,gestures/cat_S.mp4,lo_k,o,G,cat,1.0,16.0,1.9591703,o,True
CH29TH1,18,gestures/boy_S.mp4,po_nt,i,G,boy,1.0,17.0,2.0856278,i,True
CH29TH1,19,gestures/horse_S.mp4,w_lk,a,G,horse,1.0,18.0,2.805375,a,True
CH29TH1,20,gestures/frog_S.mp4,tong_e,u,G,frog,1.0,19.0,18.743298,o,False
CH29TH1,21,gestures/baby_S.mp4,t_ddy,e,G,baby,1.0,20.0,1.9277334,a,False
CH29TH1,22,gestures/car_S.mp4,cr_sh,a,G,car,1.0,21.0,1.9158218,a,True
CH29TH1,23,gestures/boy_S.mp4,w_ve,a,G,boy,1.0,22.0,8.584008,u,False
CH29TH1,24,gestures/girl_S.mp4,dr_ss,e,G,girl,1.0,23.0,2.0198863,a,False
CH29TH1,25,gestures/car_S.mp4,whe_l,e,G,car,1.0,24.0,2.7176108,e,True
CH29TH1,26,gestures/girl_S.mp4,wh_stle,i,G,girl,1.0,25.0,6.9784184,o,False
CH29TH1,27,gestures/horse_S.mp4,h_ad,e,G,horse,1.0,26.0,11.888161,a,False
CH29TH1,28,gestures/cat_S.mp4,sl_ep,e,G,cat,1.0,27.0,1.8295696,e,True
CH29TH1,29,gestures/frog_S.mp4,list_n,e,G,frog,1.0,28.0,2.5487585,i,False
CH29TH1,30,gestures/horse_S.mp4,k_ck,i,G,horse,1.0,29.0,3.417297,i,True
CH29TH1,31,gestures/baby_S.mp4,bl_nket,a,G,baby,1.0,30.0,4.6621213,e,False
CH29TH1,32,gestures/dog_S.mp4,b_rk,a,G,dog,1.0,31.0,2.2018847,o,False
CH29TH1,33,gestures/horse_POS.mp4,mo_th,u,S,horse,1.0,32.0,3.211871,u,True
CH29TH1,34,gestures/baby_POS.mp4,bl_nket,a,S,baby,1.0,33.0,3.2697365,a,True
CH29TH1,35,gestures/frog_POS.mp4,tong_e,u,S,frog,1.0,34.0,4.741257,u,True
CH29TH1,36,gestures/car_POS.mp4,wind_w,o,S,car,1.0,35.0,1.487082,o,True
CH29TH1,37,gestures/dog_PL.mp4,pl_y,a,S,dog,1.0,36.0,1.5080218,a,True
CH29TH1,38,gestures/cat_POS.mp4,n_se,o,S,cat,1.0,37.0,1.689646,o,True
CH29TH1,39,gestures/frog_POS.mp4,fo_t,o,S,frog,1.0,38.0,1.7036318,o,True
CH29TH1,40,gestures/baby_PL.mp4,cr_wl,a,S,baby,1.0,39.0,1.7081815,e,False
CH29TH1,41,gestures/frog_PL.mp4,j_mp,u,S,frog,1.0,40.0,1.5803604,u,True
CH29TH1,42,gestures/boy_PL.mp4,po_nt,i,S,boy,1.0,41.0,2.1541564,i,True
CH29TH1,43,gestures/car_PL.mp4,cr_sh,a,S,car,1.0,42.0,2.0119529,a,True
CH29TH1,44,gestures/dog_POS.mp4,n_ck,e,S,dog,1.0,43.0,1.6312361,a,False
CH29TH1,45,gestures/girl_POS.mp4,ha_r,i,S,girl,1.0,44.0,2.8883564,e,False
CH29TH1,46,gestures/girl_PL.mp4,h_g,u,S,girl,1.0,45.0,3.501232,u,True
CH29TH1,47,gestures/horse_POS.mp4,h_ad,e,S,horse,1.0,46.0,4.902277,e,True
CH29TH1,48,gestures/baby_PL.mp4,sm_le,i,S,baby,1.0,47.0,3.160487,i,True
CH29TH1,49,gestures/girl_PL.mp4,wh_stle,i,S,girl,1.0,48.0,2.3093624,i,True
CH29TH1,50,gestures/girl_POS.mp4,dr_ss,e,S,girl,1.0,49.0,2.305058,a,False
CH29TH1,51,gestures/boy_PL.mp4,w_ve,a,S,boy,1.0,50.0,2.9986444,o,False
CH29TH1,52,gestures/boy_POS.mp4,t-sh_rt,i,S,boy,1.0,51.0,1.8370768,i,True
CH29TH1,53,gestures/dog_POS.mp4,to_th,o,S,dog,1.0,52.0,4.7524786,o,True
CH29TH1,54,gestures/car_POS.mp4,whe_l,e,S,car,1.0,53.0,1.6252297,e,True
CH29TH1,55,gestures/cat_POS.mp4,ta_l,i,S,cat,1.0,54.0,2.4766912,i,True
CH29TH1,56,gestures/horse_PL.mp4,k_ck,i,S,horse,1.0,55.0,1.4535124,i,True
CH29TH1,57,gestures/cat_PL.mp4,lo_k,o,S,cat,1.0,56.0,1.3553042,o,True
CH29TH1,58,gestures/boy_POS.mp4,bo_k,o,S,boy,1.0,57.0,1.3401588,o,True
CH29TH1,59,gestures/baby_POS.mp4,t_ddy,e,S,baby,1.0,58.0,1.8811859,a,False
CH29TH1,60,gestures/cat_PL.mp4,sl_ep,e,S,cat,1.0,59.0,1.8227075,e,True
CH29TH1,61,gestures/horse_PL.mp4,w_lk,a,S,horse,1.0,60.0,1.6184411,a,True
CH29TH1,62,gestures/dog_PL.mp4,b_rk,a,S,dog,1.0,61.0,1.8270406,o,False
CH29TH1,63,gestures/frog_PL.mp4,list_n,e,S,frog,1.0,62.0,2.8497038,i,False
CH29TH1,64,gestures/car_PL.mp4,m_ve,o,S,car,1.0,63.0,2.1155446,o,True
