subject,TrialNumber,gestures,target,corrAns,condition,gestureSet,ran,order,RT,answer,correct
HE30DI2,1,gestures/car_S.mp4,m_ve,o,G,car,1.0,0.0,2.3311837,o,True
HE30DI2,2,gestures/horse_S.mp4,k_ck,i,G,horse,1.0,1.0,1.2144474,i,True
HE30DI2,3,gestures/frog_S.mp4,j_mp,u,G,frog,1.0,2.0,1.3455756,u,True
HE30DI2,4,gestures/frog_S.mp4,tong_e,u,G,frog,1.0,3.0,9.769622,u,True
HE30DI2,5,gestures/horse_S.mp4,mo_th,u,G,horse,1.0,4.0,2.4858067,u,True
HE30DI2,6,gestures/girl_S.mp4,dr_ss,e,G,girl,1.0,5.0,1.4682925,e,True
HE30DI2,7,gestures/car_S.mp4,wind_w,o,G,car,1.0,6.0,1.7854317,o,True
HE30DI2,8,gestures/boy_S.mp4,w_ve,a,G,boy,1.0,7.0,1.7530928,a,True
HE30DI2,9,gestures/dog_S.mp4,b_rk,a,G,dog,1.0,8.0,2.1023781,a,True
HE30DI2,10,gestures/car_S.mp4,cr_sh,a,G,car,1.0,9.0,1.1295518,a,True
HE30DI2,11,gestures/dog_S.mp4,pl_y,a,G,dog,1.0,10.0,1.1000823,a,True
HE30DI2,12,gestures/boy_S.mp4,bo_k,o,G,boy,1.0,11.0,1.348139,o,True
HE30DI2,13,gestures/baby_S.mp4,t_ddy,e,G,baby,1.0,12.0,1.7199256,e,True
HE30DI2,14,gestures/dog_S.mp4,to_th,o,G,dog,1.0,13.0,2.152931,o,True
HE30DI2,15,gestures/car_S.mp4,whe_l,e,G,car,1.0,14.0,1.4923525,e,True
HE30DI2,16,gestures/baby_S.mp4,sm_le,i,G,baby,1.0,15.0,2.070025,a,False
HE30DI2,17,gestures/girl_S.mp4,wh_stle,i,G,girl,1.0,16.0,2.1130188,e,False
HE30DI2,18,gestures/cat_S.mp4,sl_ep,e,G,cat,1.0,17.0,1.1973646,e,True
HE30DI2,19,gestures/baby_S.mp4,cr_wl,a,G,baby,1.0,18.0,3.1931088,a,True
HE30DI2,20,gestures/cat_S.mp4,ta_l,i,G,cat,1.0,19.0,2.3253708,i,True
HE30DI2,21,gestures/frog_S.mp4,fo_t,o,G,frog,1.0,20.0,1.29683,o,True
HE30DI2,22,gestures/baby_S.mp4,bl_nket,a,G,baby,1.0,21.0,1.3732859,a,True
HE30DI2,23,gestures/cat_S.mp4,n_se,o,G,cat,1.0,22.0,3.308579,o,True
