"","subject","TrialNumber","gestures","target","corrAns","condition","gestureSet","ran","order","RT","answer","correct","age"
"253","D19",61,"gestures/car_S.mp4","m_ve","o","G","car",1,60,1.8024832,"o",TRUE,19
"254","D19",62,"gestures/boy_S.mp4","bo_k","o","G","boy",1,61,1.4402056,"o",TRUE,19
"255","D19",63,"gestures/car_S.mp4","wind_w","o","G","car",1,62,1.0526205,"o",TRUE,19
"256","D19",64,"gestures/horse_S.mp4","k_ck","i","G","horse",1,63,0.99813026,"i",TRUE,19
"257","H15",1,"gestures/horse_S.mp4","h_ad","e","G","horse",1,0,12.290462,"e",TRUE,15
"258","H15",2,"gestures/girl_S.mp4","h_g","u","G","girl",1,1,1.6141438,"u",TRUE,15
"259","H15",3,"gestures/girl_S.mp4","ha_r","i","G","girl",1,2,1.5366904,"i",TRUE,15
"260","H15",4,"gestures/cat_S.mp4","lo_k","o","G","cat",1,3,1.7237353,"o",TRUE,15
"261","H15",5,"gestures/boy_S.mp4","t-sh_rt","i","G","boy",1,4,1.8536781,"i",TRUE,15
"262","H15",6,"gestures/girl_S.mp4","wh_stle","i","G","girl",1,5,1.4362913,"i",TRUE,15
"263","H15",7,"gestures/frog_S.mp4","tong_e","u","G","frog",1,6,2.2956438,"u",TRUE,15
"264","H15",8,"gestures/boy_S.mp4","w_ve","a","G","boy",1,7,1.4440899,"a",TRUE,15
"265","H15",9,"gestures/cat_S.mp4","sl_ep","e","G","cat",1,8,1.3237184,"e",TRUE,15
"266","H15",10,"gestures/baby_S.mp4","t_ddy","e","G","baby",1,9,1.3403782,"e",TRUE,15
"267","H15",11,"gestures/car_S.mp4","cr_sh","a","G","car",1,10,1.3475572,"a",TRUE,15
"268","H15",12,"gestures/car_S.mp4","whe_l","e","G","car",1,11,1.2121578,"e",TRUE,15
"269","H15",13,"gestures/frog_S.mp4","j_mp","u","G","frog",1,12,1.136368,"u",TRUE,15
"270","H15",14,"gestures/baby_S.mp4","cr_wl","a","G","baby",1,13,1.5061992,"a",TRUE,15
"271","H15",15,"gestures/dog_S.mp4","n_ck","e","G","dog",1,14,2.0540593,"e",TRUE,15
"272","H15",16,"gestures/car_S.mp4","wind_w","o","G","car",1,15,1.4296992,"o",TRUE,15
"273","H15",17,"gestures/cat_S.mp4","ta_l","i","G","cat",1,16,1.4117446,"i",TRUE,15
"274","H15",18,"gestures/baby_S.mp4","bl_nket","a","G","baby",1,17,1.1845771,"a",TRUE,15
"275","H15",19,"gestures/frog_S.mp4","list_n","e","G","frog",1,18,1.2685082,"e",TRUE,15
"276","H15",20,"gestures/horse_S.mp4","mo_th","u","G","horse",1,19,1.673376,"u",TRUE,15
"277","H15",21,"gestures/horse_S.mp4","w_lk","a","G","horse",1,20,1.151512,"a",TRUE,15
"278","H15",22,"gestures/dog_S.mp4","b_rk","a","G","dog",1,21,2.8336005,"a",TRUE,15
"279","H15",23,"gestures/boy_S.mp4","bo_k","o","G","boy",1,22,1.2352306,"o",TRUE,15
"280","H15",24,"gestures/cat_S.mp4","n_se","o","G","cat",1,23,1.4856392,"o",TRUE,15
"281","H15",25,"gestures/car_S.mp4","m_ve","o","G","car",1,24,1.8521764,"o",TRUE,15
"282","H15",26,"gestures/girl_S.mp4","dr_ss","e","G","girl",1,25,1.2253346,"e",TRUE,15
"283","H15",27,"gestures/boy_S.mp4","po_nt","i","G","boy",1,26,1.0499941,"i",TRUE,15
"284","H15",28,"gestures/dog_S.mp4","to_th","o","G","dog",1,27,1.1658223,"o",TRUE,15
"285","H15",29,"gestures/dog_S.mp4","pl_y","a","G","dog",1,28,1.5476416,"a",TRUE,15
"286","H15",30,"gestures/frog_S.mp4","fo_t","o","G","frog",1,29,1.2097944,"o",TRUE,15
"287","H15",31,"gestures/baby_S.mp4","sm_le","i","G","baby",1,30,0.9992188,"i",TRUE,15
"288","H15",32,"gestures/horse_S.mp4","k_ck","i","G","horse",1,31,1.1605914,"i",TRUE,15
"289","H15",33,"gestures/horse_POS.mp4","h_ad","e","S","horse",1,32,1.4484696,"e",TRUE,15
"290","H15",34,"gestures/car_POS.mp4","whe_l","e","S","car",1,33,1.1389967,"e",TRUE,15
"291","H15",35,"gestures/car_PL.mp4","cr_sh","a","S","car",1,34,1.730803,"u",FALSE,15
"292","H15",36,"gestures/boy_POS.mp4","bo_k","o","S","boy",1,35,1.1522642,"o",TRUE,15
"293","H15",37,"gestures/dog_PL.mp4","pl_y","a","S","dog",1,36,1.2281309,"a",TRUE,15
"294","H15",38,"gestures/cat_PL.mp4","sl_ep","e","S","cat",1,37,1.1264238,"e",TRUE,15
"295","H15",39,"gestures/dog_POS.mp4","to_th","o","S","dog",1,38,1.3283625,"o",TRUE,15
"296","H15",40,"gestures/cat_POS.mp4","n_se","o","S","cat",1,39,1.1487722,"o",TRUE,15
"297","H15",41,"gestures/girl_POS.mp4","dr_ss","e","S","girl",1,40,1.144582,"e",TRUE,15
"298","H15",42,"gestures/frog_PL.mp4","list_n","e","S","frog",1,41,1.4153907,"e",TRUE,15
"299","H15",43,"gestures/girl_PL.mp4","h_g","u","S","girl",1,42,1.223576,"u",TRUE,15
"300","H15",44,"gestures/baby_PL.mp4","sm_le","i","S","baby",1,43,1.1081849,"i",TRUE,15
"301","H15",45,"gestures/frog_POS.mp4","tong_e","u","S","frog",1,44,1.5275801,"u",TRUE,15
"302","H15",46,"gestures/dog_PL.mp4","b_rk","a","S","dog",1,45,2.8029032,"a",TRUE,15
"303","H15",47,"gestures/girl_POS.mp4","ha_r","i","S","girl",1,46,1.0948884,"i",TRUE,15
"304","H15",48,"gestures/horse_PL.mp4","k_ck","i","S","horse",1,47,1.498876,"i",TRUE,15
"305","H15",49,"gestures/girl_PL.mp4","wh_stle","i","S","girl",1,48,1.1979892,"i",TRUE,15
"306","H15",50,"gestures/cat_POS.mp4","ta_l","i","S","cat",1,49,1.2752857,"i",TRUE,15
"307","H15",51,"gestures/boy_POS.mp4","t-sh_rt","i","S","boy",1,50,1.1347399,"i",TRUE,15
"308","H15",52,"gestures/car_POS.mp4","wind_w","o","S","car",1,51,1.2503165,"o",TRUE,15
"309","H15",53,"gestures/frog_PL.mp4","j_mp","u","S","frog",1,52,1.1519533,"u",TRUE,15
"310","H15",54,"gestures/dog_POS.mp4","n_ck","e","S","dog",1,53,1.5926805,"e",TRUE,15
"311","H15",55,"gestures/horse_PL.mp4","w_lk","a","S","horse",1,54,1.3732389,"a",TRUE,15
"312","H15",56,"gestures/baby_POS.mp4","bl_nket","a","S","baby",1,55,1.5019648,"a",TRUE,15
"313","H15",57,"gestures/car_PL.mp4","m_ve","o","S","car",1,56,1.7359273,"o",TRUE,15
"314","H15",58,"gestures/boy_PL.mp4","po_nt","i","S","boy",1,57,1.2767478,"i",TRUE,15
"315","H15",59,"gestures/boy_PL.mp4","w_ve","a","S","boy",1,58,1.9191638,"a",TRUE,15
"316","H15",60,"gestures/frog_POS.mp4","fo_t","o","S","frog",1,59,1.1974933,"o",TRUE,15
"317","H15",61,"gestures/baby_POS.mp4","t_ddy","e","S","baby",1,60,1.1699809,"e",TRUE,15
"318","H15",62,"gestures/baby_PL.mp4","cr_wl","a","S","baby",1,61,1.3130502,"a",TRUE,15
"319","H15",63,"gestures/horse_POS.mp4","mo_th","u","S","horse",1,62,1.7007428,"u",TRUE,15
"320","H15",64,"gestures/cat_PL.mp4","lo_k","o","S","cat",1,63,1.1694196,"o",TRUE,15
"321","H17",1,"gestures/horse_POS.mp4","h_ad","e","S","horse",1,0,1.6655337,"e",TRUE,17
"322","H17",2,"gestures/cat_PL.mp4","sl_ep","e","S","cat",1,1,3.6640704,"e",TRUE,17
"323","H17",3,"gestures/cat_POS.mp4","n_se","o","S","cat",1,2,1.8301219,"o",TRUE,17
"324","H17",4,"gestures/horse_PL.mp4","w_lk","a","S","horse",1,3,1.6701332,"a",TRUE,17
"325","H17",5,"gestures/girl_POS.mp4","dr_ss","e","S","girl",1,4,2.0702896,"e",TRUE,17
"326","H17",6,"gestures/dog_PL.mp4","b_rk","a","S","dog",1,5,1.951975,"a",TRUE,17
"327","H17",7,"gestures/frog_PL.mp4","list_n","e","S","frog",1,6,1.6728361,"e",TRUE,17
"328","H17",8,"gestures/girl_POS.mp4","ha_r","i","S","girl",1,7,15.449025,"i",TRUE,17
"329","H17",9,"gestures/cat_PL.mp4","lo_k","o","S","cat",1,8,1.4718679,"o",TRUE,17
"330","H17",10,"gestures/girl_PL.mp4","h_g","u","S","girl",1,9,1.5681698,"u",TRUE,17
"331","H17",11,"gestures/boy_POS.mp4","t-sh_rt","i","S","boy",1,10,3.0411446,"i",TRUE,17
"332","H17",12,"gestures/dog_POS.mp4","n_ck","e","S","dog",1,11,1.7934777,"e",TRUE,17
"333","H17",13,"gestures/baby_POS.mp4","bl_nket","a","S","baby",1,12,1.4168041,"a",TRUE,17
"334","H17",14,"gestures/horse_PL.mp4","k_ck","i","S","horse",1,13,1.503747,"i",TRUE,17
"335","H17",15,"gestures/boy_POS.mp4","bo_k","o","S","boy",1,14,1.3711581,"o",TRUE,17
"336","H17",16,"gestures/car_POS.mp4","wind_w","o","S","car",1,15,1.3134665,"o",TRUE,17
"337","H17",17,"gestures/dog_POS.mp4","to_th","o","S","dog",1,16,1.448077,"o",TRUE,17
"338","H17",18,"gestures/cat_POS.mp4","ta_l","i","S","cat",1,17,1.5643445,"i",TRUE,17
"339","H17",19,"gestures/horse_POS.mp4","mo_th","u","S","horse",1,18,1.3150676,"o",FALSE,17
"340","H17",20,"gestures/dog_PL.mp4","pl_y","a","S","dog",1,19,1.5321847,"a",TRUE,17
"341","H17",21,"gestures/girl_PL.mp4","wh_stle","i","S","girl",1,20,1.3434783,"i",TRUE,17
"342","H17",22,"gestures/car_POS.mp4","whe_l","e","S","car",1,21,1.9367534,"e",TRUE,17
"343","H17",23,"gestures/car_PL.mp4","m_ve","o","S","car",1,22,1.4074706,"o",TRUE,17
"344","H17",24,"gestures/frog_PL.mp4","j_mp","u","S","frog",1,23,1.4543077,"u",TRUE,17
"345","H17",25,"gestures/car_PL.mp4","cr_sh","a","S","car",1,24,5.2503047,"u",FALSE,17
"346","H17",26,"gestures/boy_PL.mp4","po_nt","i","S","boy",1,25,1.5245091,"i",TRUE,17
"347","H17",27,"gestures/baby_PL.mp4","cr_wl","a","S","baby",1,26,1.480119,"a",TRUE,17
"348","H17",28,"gestures/frog_POS.mp4","tong_e","u","S","frog",1,27,1.9449272,"u",TRUE,17
"349","H17",29,"gestures/boy_PL.mp4","w_ve","a","S","boy",1,28,2.2515903,"a",TRUE,17
"350","H17",30,"gestures/frog_POS.mp4","fo_t","o","S","frog",1,29,1.57157,"o",TRUE,17
"351","H17",31,"gestures/baby_PL.mp4","sm_le","i","S","baby",1,30,1.4529847,"i",TRUE,17
"352","H17",32,"gestures/baby_POS.mp4","t_ddy","e","S","baby",1,31,2.293378,"e",TRUE,17
"353","H17",33,"gestures/horse_S.mp4","mo_th","u","G","horse",1,32,2.4627407,"o",FALSE,17
"354","H17",34,"gestures/boy_S.mp4","w_ve","a","G","boy",1,33,1.1609852,"a",TRUE,17
"355","H17",35,"gestures/baby_S.mp4","t_ddy","e","G","baby",1,34,1.4336096,"e",TRUE,17
"356","H17",36,"gestures/baby_S.mp4","bl_nket","a","G","baby",1,35,1.2607863,"a",TRUE,17
"357","H17",37,"gestures/car_S.mp4","cr_sh","a","G","car",1,36,1.250641,"a",TRUE,17
"358","H17",38,"gestures/cat_S.mp4","n_se","o","G","cat",1,37,1.335994,"o",TRUE,17
"359","H17",39,"gestures/girl_S.mp4","wh_stle","i","G","girl",1,38,1.2292883,"i",TRUE,17
"360","H17",40,"gestures/horse_S.mp4","k_ck","i","G","horse",1,39,1.1459931,"i",TRUE,17
"361","H17",41,"gestures/cat_S.mp4","sl_ep","e","G","cat",1,40,1.0454017,"e",TRUE,17
"362","H17",42,"gestures/horse_S.mp4","w_lk","a","G","horse",1,41,1.145894,"a",TRUE,17
"363","H17",43,"gestures/girl_S.mp4","ha_r","i","G","girl",1,42,1.2983775,"i",TRUE,17
"364","H17",44,"gestures/car_S.mp4","m_ve","o","G","car",1,43,1.5702354,"o",TRUE,17
"365","H17",45,"gestures/horse_S.mp4","h_ad","e","G","horse",1,44,1.2776155,"e",TRUE,17
"366","H17",46,"gestures/cat_S.mp4","lo_k","o","G","cat",1,45,1.1239642,"o",TRUE,17
"367","H17",47,"gestures/car_S.mp4","wind_w","o","G","car",1,46,1.1235918,"o",TRUE,17
"368","H17",48,"gestures/dog_S.mp4","b_rk","a","G","dog",1,47,1.2525419,"a",TRUE,17
"369","H17",49,"gestures/car_S.mp4","whe_l","e","G","car",1,48,1.148661,"e",TRUE,17
"370","H17",50,"gestures/dog_S.mp4","n_ck","e","G","dog",1,49,3.3282814,"e",TRUE,17
"371","H17",51,"gestures/dog_S.mp4","to_th","o","G","dog",1,50,1.0935484,"o",TRUE,17
"372","H17",52,"gestures/girl_S.mp4","dr_ss","e","G","girl",1,51,1.0753891,"e",TRUE,17
"373","H17",53,"gestures/frog_S.mp4","list_n","e","G","frog",1,52,1.3398006,"e",TRUE,17
"374","H17",54,"gestures/girl_S.mp4","h_g","u","G","girl",1,53,1.336002,"u",TRUE,17
"375","H17",55,"gestures/boy_S.mp4","t-sh_rt","i","G","boy",1,54,1.3422915,"i",TRUE,17
"376","H17",56,"gestures/boy_S.mp4","bo_k","o","G","boy",1,55,1.2046537,"o",TRUE,17
"377","H17",57,"gestures/dog_S.mp4","pl_y","a","G","dog",1,56,0.98703873,"a",TRUE,17
"378","H17",58,"gestures/frog_S.mp4","fo_t","o","G","frog",1,57,1.1216431,"o",TRUE,17
"379","H17",59,"gestures/boy_S.mp4","po_nt","i","G","boy",1,58,1.0869846,"i",TRUE,17
"380","H17",60,"gestures/baby_S.mp4","sm_le","i","G","baby",1,59,1.021239,"i",TRUE,17
"381","H17",61,"gestures/cat_S.mp4","ta_l","i","G","cat",1,60,1.222868,"i",TRUE,17
"382","H17",62,"gestures/frog_S.mp4","tong_e","u","G","frog",1,61,1.921999,"u",TRUE,17
"383","H17",63,"gestures/frog_S.mp4","j_mp","u","G","frog",1,62,1.1906315,"u",TRUE,17
"384","H17",64,"gestures/baby_S.mp4","cr_wl","a","G","baby",1,63,1.1183577,"a",TRUE,17
"385","I42",1,"gestures/girl_S.mp4","wh_stle","i","G","girl",1,0,2.4740505,"i",TRUE,42
"386","I42",2,"gestures/car_S.mp4","cr_sh","a","G","car",1,1,1.5271629,"a",TRUE,42
"387","I42",3,"gestures/dog_S.mp4","pl_y","a","G","dog",1,2,1.5122322,"a",TRUE,42
"388","I42",4,"gestures/cat_S.mp4","ta_l","i","G","cat",1,3,1.8773454,"i",TRUE,42
"389","I42",5,"gestures/girl_S.mp4","ha_r","i","G","girl",1,4,1.6388893,"i",TRUE,42
"390","I42",6,"gestures/frog_S.mp4","fo_t","o","G","frog",1,5,6.227633,"e",FALSE,42
"391","I42",7,"gestures/car_S.mp4","wind_w","o","G","car",1,6,2.8306112,"o",TRUE,42
"392","I42",8,"gestures/frog_S.mp4","j_mp","u","G","frog",1,7,1.7824516,"u",TRUE,42
"393","I42",9,"gestures/car_S.mp4","whe_l","e","G","car",1,8,3.5221171,"e",TRUE,42
"394","I42",10,"gestures/dog_S.mp4","n_ck","e","G","dog",1,9,1.5157187,"e",TRUE,42
"395","I42",11,"gestures/horse_S.mp4","w_lk","a","G","horse",1,10,2.9743307,"o",FALSE,42
"396","I42",12,"gestures/boy_S.mp4","bo_k","o","G","boy",1,11,4.7802534,"o",TRUE,42
"397","I42",13,"gestures/baby_S.mp4","sm_le","i","G","baby",1,12,1.6307913,"i",TRUE,42
"398","I42",14,"gestures/boy_S.mp4","t-sh_rt","i","G","boy",1,13,2.1632915,"i",TRUE,42
"399","I42",15,"gestures/boy_S.mp4","w_ve","a","G","boy",1,14,2.0932322,"e",FALSE,42
"400","I42",16,"gestures/boy_S.mp4","po_nt","i","G","boy",1,15,1.9125828,"i",TRUE,42
"401","I42",17,"gestures/baby_S.mp4","bl_nket","a","G","baby",1,16,2.6285503,"a",TRUE,42
"402","I42",18,"gestures/horse_S.mp4","k_ck","i","G","horse",1,17,1.8611071,"i",TRUE,42
"403","I42",19,"gestures/horse_S.mp4","mo_th","u","G","horse",1,18,2.188689,"o",FALSE,42
"404","I42",20,"gestures/cat_S.mp4","sl_ep","e","G","cat",1,19,2.1310213,"e",TRUE,42
"405","I42",21,"gestures/baby_S.mp4","t_ddy","e","G","baby",1,20,2.153341,"e",TRUE,42
"406","I42",22,"gestures/girl_S.mp4","dr_ss","e","G","girl",1,21,3.003839,"e",TRUE,42
"407","I42",23,"gestures/frog_S.mp4","list_n","e","G","frog",1,22,3.2328098,"e",TRUE,42
"408","I42",24,"gestures/cat_S.mp4","n_se","o","G","cat",1,23,3.547077,"o",TRUE,42
"409","I42",25,"gestures/dog_S.mp4","to_th","o","G","dog",1,24,1.7170296,"o",TRUE,42
"410","I42",26,"gestures/cat_S.mp4","lo_k","o","G","cat",1,25,4.566446,"o",TRUE,42
"411","I42",27,"gestures/frog_S.mp4","tong_e","u","G","frog",1,26,5.327992,"u",TRUE,42
"412","I42",28,"gestures/baby_S.mp4","cr_wl","a","G","baby",1,27,4.510193,"a",TRUE,42
"413","I42",29,"gestures/dog_S.mp4","b_rk","a","G","dog",1,28,3.3557746,"u",FALSE,42
"414","I42",30,"gestures/car_S.mp4","m_ve","o","G","car",1,29,3.221108,"o",TRUE,42
"415","I42",31,"gestures/girl_S.mp4","h_g","u","G","girl",1,30,1.9805317,"u",TRUE,42
"416","I42",32,"gestures/horse_S.mp4","h_ad","e","G","horse",1,31,2.3729477,"e",TRUE,42
"417","I42",33,"gestures/baby_POS.mp4","t_ddy","e","S","baby",1,32,1.755093,"e",TRUE,42
"418","I42",34,"gestures/baby_POS.mp4","bl_nket","a","S","baby",1,33,1.4183477,"a",TRUE,42
"419","I42",35,"gestures/frog_POS.mp4","tong_e","u","S","frog",1,34,3.078506,"u",TRUE,42
"420","I42",36,"gestures/horse_POS.mp4","mo_th","u","S","horse",1,35,2.6449847,"u",TRUE,42
"421","I42",37,"gestures/baby_PL.mp4","sm_le","i","S","baby",1,36,1.7897822,"a",FALSE,42
"422","I42",38,"gestures/cat_PL.mp4","sl_ep","e","S","cat",1,37,1.9225082,"e",TRUE,42
"423","I42",39,"gestures/boy_POS.mp4","t-sh_rt","i","S","boy",1,38,2.0269547,"i",TRUE,42
"424","I42",40,"gestures/dog_POS.mp4","to_th","o","S","dog",1,39,3.0394967,"o",TRUE,42
"425","I42",41,"gestures/car_POS.mp4","whe_l","e","S","car",1,40,4.673229,"a",FALSE,42
"426","I42",42,"gestures/frog_POS.mp4","fo_t","o","S","frog",1,41,2.4814227,"o",TRUE,42
"427","I42",43,"gestures/horse_PL.mp4","k_ck","i","S","horse",1,42,1.7632451,"i",TRUE,42
"428","I42",44,"gestures/girl_PL.mp4","wh_stle","i","S","girl",1,43,3.7927604,"i",TRUE,42
"429","I42",45,"gestures/car_PL.mp4","m_ve","o","S","car",1,44,3.8654325,"u",FALSE,42
"430","I42",46,"gestures/boy_POS.mp4","bo_k","o","S","boy",1,45,1.6586112,"o",TRUE,42
"431","I42",47,"gestures/dog_PL.mp4","b_rk","a","S","dog",1,46,3.1047902,"u",FALSE,42
"432","I42",48,"gestures/dog_PL.mp4","pl_y","a","S","dog",1,47,1.6330687,"a",TRUE,42
"433","I42",49,"gestures/cat_PL.mp4","lo_k","o","S","cat",1,48,3.1160834,"o",TRUE,42
"434","I42",50,"gestures/horse_PL.mp4","w_lk","a","S","horse",1,49,4.2288504,"a",TRUE,42
"435","I42",51,"gestures/baby_PL.mp4","cr_wl","a","S","baby",1,50,5.5922403,"u",FALSE,42
"436","I42",52,"gestures/frog_PL.mp4","list_n","e","S","frog",1,51,2.6649835,"e",TRUE,42
"437","I42",53,"gestures/boy_PL.mp4","po_nt","i","S","boy",1,52,2.4445126,"i",TRUE,42
"438","I42",54,"gestures/girl_POS.mp4","ha_r","i","S","girl",1,53,1.3790512,"i",TRUE,42
"439","I42",55,"gestures/dog_POS.mp4","n_ck","e","S","dog",1,54,2.032834,"e",TRUE,42
"440","I42",56,"gestures/cat_POS.mp4","n_se","o","S","cat",1,55,1.8441709,"o",TRUE,42
"441","I42",57,"gestures/horse_POS.mp4","h_ad","e","S","horse",1,56,2.5896316,"e",TRUE,42
"442","I42",58,"gestures/frog_PL.mp4","j_mp","u","S","frog",1,57,1.9867309,"u",TRUE,42
"443","I42",59,"gestures/girl_PL.mp4","h_g","u","S","girl",1,58,1.7526798,"u",TRUE,42
"444","I42",60,"gestures/car_POS.mp4","wind_w","o","S","car",1,59,1.5382115,"o",TRUE,42
"445","I42",61,"gestures/cat_POS.mp4","ta_l","i","S","cat",1,60,1.4328973,"i",TRUE,42
"446","I42",62,"gestures/girl_POS.mp4","dr_ss","e","S","girl",1,61,1.6641015,"e",TRUE,42
"447","I42",63,"gestures/car_PL.mp4","cr_sh","a","S","car",1,62,2.60688,"a",TRUE,42
"448","I42",64,"gestures/boy_PL.mp4","w_ve","a","S","boy",1,63,3.934726,"e",FALSE,42
"449","K11",1,"gestures/car_S.mp4","m_ve","o","G","car",1,0,33.09379,"o",TRUE,11
"450","K11",2,"gestures/baby_S.mp4","sm_le","i","G","baby",1,1,9.181969,"i",TRUE,11
"451","K11",3,"gestures/boy_S.mp4","po_nt","i","G","boy",1,2,7.0091877,"i",TRUE,11
"452","K11",4,"gestures/car_S.mp4","cr_sh","a","G","car",1,3,4.0146217,"a",TRUE,11
"453","K11",5,"gestures/girl_S.mp4","dr_ss","e","G","girl",1,4,5.6968966,"e",TRUE,11
"454","K11",6,"gestures/cat_S.mp4","ta_l","i","G","cat",1,5,21.080465,"e",FALSE,11
"455","K11",7,"gestures/baby_S.mp4","cr_wl","a","G","baby",1,6,18.21031,"a",TRUE,11
"456","K11",8,"gestures/car_S.mp4","wind_w","o","G","car",1,7,2.9605029,"o",TRUE,11
"457","K11",9,"gestures/cat_S.mp4","n_se","o","G","cat",1,8,2.063742,"o",TRUE,11
"458","K11",10,"gestures/baby_S.mp4","t_ddy","e","G","baby",1,9,3.0695264,"e",TRUE,11
"459","K11",11,"gestures/dog_S.mp4","n_ck","e","G","dog",1,10,7.2971063,"e",TRUE,11
"460","K11",12,"gestures/girl_S.mp4","h_g","u","G","girl",1,11,20.75919,"o",FALSE,11
"461","K11",13,"gestures/frog_S.mp4","fo_t","o","G","frog",1,12,2.67422,"o",TRUE,11
"462","K11",14,"gestures/dog_S.mp4","b_rk","a","G","dog",1,13,13.493998,"i",FALSE,11
"463","K11",15,"gestures/boy_S.mp4","bo_k","o","G","boy",1,14,2.7617579,"o",TRUE,11
"464","K11",16,"gestures/dog_S.mp4","pl_y","a","G","dog",1,15,2.5308447,"a",TRUE,11
"465","K11",17,"gestures/boy_S.mp4","w_ve","a","G","boy",1,16,12.544885,"e",FALSE,11
"466","K11",18,"gestures/cat_S.mp4","sl_ep","e","G","cat",1,17,9.127533,"e",TRUE,11
"467","K11",19,"gestures/frog_S.mp4","tong_e","u","G","frog",1,18,27.249897,"e",FALSE,11
"468","K11",20,"gestures/horse_S.mp4","k_ck","i","G","horse",1,19,3.4244688,"i",TRUE,11
"469","K11",21,"gestures/girl_S.mp4","ha_r","i","G","girl",1,20,3.482868,"a",FALSE,11
"470","K11",22,"gestures/boy_S.mp4","t-sh_rt","i","G","boy",1,21,2.9348998,"i",TRUE,11
"471","K11",23,"gestures/girl_S.mp4","wh_stle","i","G","girl",1,22,14.378353,"a",FALSE,11
"472","K11",24,"gestures/cat_S.mp4","lo_k","o","G","cat",1,23,4.008388,"o",TRUE,11
"473","K11",25,"gestures/frog_S.mp4","list_n","e","G","frog",1,24,11.575505,"e",TRUE,11
"474","K11",26,"gestures/car_S.mp4","whe_l","e","G","car",1,25,3.6938727,"e",TRUE,11
"475","K11",27,"gestures/horse_S.mp4","w_lk","a","G","horse",1,26,3.7421157,"e",FALSE,11
"476","K11",28,"gestures/frog_S.mp4","j_mp","u","G","frog",1,27,2.6809945,"u",TRUE,11
"477","K11",29,"gestures/horse_S.mp4","h_ad","e","G","horse",1,28,4.878391,"e",TRUE,11
"478","K11",30,"gestures/baby_S.mp4","bl_nket","a","G","baby",1,29,4.5276914,"a",TRUE,11
"479","K11",31,"gestures/horse_S.mp4","mo_th","u","G","horse",1,30,13.967178,"u",TRUE,11
"480","K11",32,"gestures/dog_S.mp4","to_th","o","G","dog",1,31,25.280926,"u",FALSE,11
"481","K11",33,"gestures/cat_POS.mp4","ta_l","i","S","cat",1,32,19.75416,"e",FALSE,11
"482","K11",34,"gestures/dog_PL.mp4","pl_y","a","S","dog",1,33,6.316426,"a",TRUE,11
"483","K11",35,"gestures/horse_PL.mp4","w_lk","a","S","horse",1,34,4.88076,"a",TRUE,11
"484","K11",36,"gestures/dog_POS.mp4","to_th","o","S","dog",1,35,3.1661942,"o",TRUE,11
"485","K11",37,"gestures/frog_POS.mp4","fo_t","o","S","frog",1,36,1.9493406,"o",TRUE,11
"486","K11",38,"gestures/boy_PL.mp4","po_nt","i","S","boy",1,37,3.9629445,"i",TRUE,11
"487","K11",39,"gestures/car_PL.mp4","m_ve","o","S","car",1,38,2.2983882,"o",TRUE,11
"488","K11",40,"gestures/dog_PL.mp4","b_rk","a","S","dog",1,39,2.5108569,"o",FALSE,11
"489","K11",41,"gestures/car_POS.mp4","wind_w","o","S","car",1,40,2.163625,"o",TRUE,11
"490","K11",42,"gestures/baby_PL.mp4","sm_le","i","S","baby",1,41,1.9527526,"i",TRUE,11
"491","K11",43,"gestures/horse_POS.mp4","mo_th","u","S","horse",1,42,2.659811,"o",FALSE,11
"492","K11",44,"gestures/girl_PL.mp4","h_g","u","S","girl",1,43,5.889143,"a",FALSE,11
"493","K11",45,"gestures/cat_PL.mp4","sl_ep","e","S","cat",1,44,2.6430786,"e",TRUE,11
"494","K11",46,"gestures/cat_PL.mp4","lo_k","o","S","cat",1,45,3.742475,"o",TRUE,11
"495","K11",47,"gestures/baby_PL.mp4","cr_wl","a","S","baby",1,46,10.322738,"o",FALSE,11
"496","K11",48,"gestures/baby_POS.mp4","t_ddy","e","S","baby",1,47,2.4145591,"e",TRUE,11
"497","K11",49,"gestures/horse_POS.mp4","h_ad","e","S","horse",1,48,2.7345238,"e",TRUE,11
"498","K11",50,"gestures/boy_PL.mp4","w_ve","a","S","boy",1,49,3.480515,"a",TRUE,11
"499","K11",51,"gestures/frog_POS.mp4","tong_e","u","S","frog",1,50,3.655343,"i",FALSE,11
"500","K11",52,"gestures/boy_POS.mp4","bo_k","o","S","boy",1,51,1.7257661,"o",TRUE,11
"501","K11",53,"gestures/car_PL.mp4","cr_sh","a","S","car",1,52,1.9596933,"a",TRUE,11
"502","K11",54,"gestures/dog_POS.mp4","n_ck","e","S","dog",1,53,10.2121,"a",FALSE,11
"503","K11",55,"gestures/boy_POS.mp4","t-sh_rt","i","S","boy",1,54,2.048482,"i",TRUE,11
"504","K11",56,"gestures/frog_PL.mp4","j_mp","u","S","frog",1,55,2.015594,"u",TRUE,11
"505","K11",57,"gestures/girl_POS.mp4","ha_r","i","S","girl",1,56,2.209779,"e",FALSE,11
"506","K11",58,"gestures/cat_POS.mp4","n_se","o","S","cat",1,57,2.3235037,"o",TRUE,11
"507","K11",59,"gestures/frog_PL.mp4","list_n","e","S","frog",1,58,2.8930013,"e",TRUE,11
"508","K11",60,"gestures/girl_PL.mp4","wh_stle","i","S","girl",1,59,1.8501192,"u",FALSE,11
"509","K11",61,"gestures/car_POS.mp4","whe_l","e","S","car",1,60,2.4627357,"a",FALSE,11
