subject,TrialNumber,gestures,target,corrAns,condition,gestureSet,ran,order,RT,answer,correct
M31,1,gestures/horse_PL.mp4,w_lk,a,S,horse,1.0,0.0,3.1151931,a,True
M31,2,gestures/girl_PL.mp4,wh_stle,i,S,girl,1.0,1.0,2.4396138,i,True
M31,3,gestures/girl_POS.mp4,dr_ss,e,S,girl,1.0,2.0,1.1396235,e,True
M31,4,gestures/dog_POS.mp4,n_ck,e,S,dog,1.0,3.0,1.878636,e,True
M31,5,gestures/dog_PL.mp4,pl_y,a,S,dog,1.0,4.0,1.3547175,a,True
M31,6,gestures/boy_POS.mp4,t-sh_rt,i,S,boy,1.0,5.0,2.3545308,i,True
M31,7,gestures/girl_PL.mp4,h_g,u,S,girl,1.0,6.0,3.690345,u,True
M31,8,gestures/horse_PL.mp4,k_ck,i,S,horse,1.0,7.0,1.578608,i,True
M31,9,gestures/boy_PL.mp4,w_ve,a,S,boy,1.0,8.0,1.2284129,a,True
M31,10,gestures/car_POS.mp4,wind_w,o,S,car,1.0,9.0,1.1748178,o,True
M31,11,gestures/boy_POS.mp4,bo_k,o,S,boy,1.0,10.0,1.2007939,o,True
M31,12,gestures/frog_POS.mp4,fo_t,o,S,frog,1.0,11.0,1.2675576,o,True
M31,13,gestures/dog_PL.mp4,b_rk,a,S,dog,1.0,12.0,1.566573,a,True
M31,14,gestures/cat_POS.mp4,n_se,o,S,cat,1.0,13.0,1.3643345,o,True
M31,15,gestures/frog_PL.mp4,list_n,e,S,frog,1.0,14.0,1.407618,e,True
M31,16,gestures/cat_PL.mp4,lo_k,o,S,cat,1.0,15.0,1.5070812,o,True
M31,17,gestures/frog_PL.mp4,j_mp,u,S,frog,1.0,16.0,1.7792643,u,True
M31,18,gestures/baby_POS.mp4,bl_nket,a,S,baby,1.0,17.0,1.191817,a,True
M31,19,gestures/cat_PL.mp4,sl_ep,e,S,cat,1.0,18.0,1.420852,e,True
M31,20,gestures/baby_PL.mp4,sm_le,i,S,baby,1.0,19.0,1.0811981,i,True
M31,21,gestures/girl_POS.mp4,ha_r,i,S,girl,1.0,20.0,1.2236745,i,True
M31,22,gestures/car_PL.mp4,m_ve,o,S,car,1.0,21.0,1.117666,o,True
M31,23,gestures/frog_POS.mp4,tong_e,u,S,frog,1.0,22.0,1.2674439,u,True
M31,24,gestures/car_PL.mp4,cr_sh,a,S,car,1.0,23.0,1.1146686,a,True
M31,25,gestures/baby_POS.mp4,t_ddy,e,S,baby,1.0,24.0,1.3173232,e,True
M31,26,gestures/dog_POS.mp4,to_th,o,S,dog,1.0,25.0,1.1202164,o,True
M31,27,gestures/car_POS.mp4,whe_l,e,S,car,1.0,26.0,1.2486025,e,True
M31,28,gestures/baby_PL.mp4,cr_wl,a,S,baby,1.0,27.0,1.0711287,a,True
M31,29,gestures/horse_POS.mp4,mo_th,u,S,horse,1.0,28.0,1.7763575,u,True
M31,30,gestures/horse_POS.mp4,h_ad,e,S,horse,1.0,29.0,2.3530047,e,True
M31,31,gestures/boy_PL.mp4,po_nt,i,S,boy,1.0,30.0,1.1103021,i,True
M31,32,gestures/cat_POS.mp4,ta_l,i,S,cat,1.0,31.0,1.6461965,i,True
M31,33,gestures/frog_S.mp4,j_mp,u,G,frog,1.0,32.0,1.3467766,u,True
M31,34,gestures/frog_S.mp4,tong_e,u,G,frog,1.0,33.0,1.1852529,u,True
