subject,TrialNumber,gestures,target,corrAns,condition,gestureSet,ran,order,RT,answer,correct
K11,1,gestures/car_S.mp4,m_ve,o,G,car,1.0,0.0,33.09379,o,True
K11,2,gestures/baby_S.mp4,sm_le,i,G,baby,1.0,1.0,9.181969,i,True
K11,3,gestures/boy_S.mp4,po_nt,i,G,boy,1.0,2.0,7.0091877,i,True
K11,4,gestures/car_S.mp4,cr_sh,a,G,car,1.0,3.0,4.0146217,a,True
K11,5,gestures/girl_S.mp4,dr_ss,e,G,girl,1.0,4.0,5.6968966,e,True
K11,6,gestures/cat_S.mp4,ta_l,i,G,cat,1.0,5.0,21.080465,e,False
K11,7,gestures/baby_S.mp4,cr_wl,a,G,baby,1.0,6.0,18.21031,a,True
K11,8,gestures/car_S.mp4,wind_w,o,G,car,1.0,7.0,2.9605029,o,True
K11,9,gestures/cat_S.mp4,n_se,o,G,cat,1.0,8.0,2.063742,o,True
K11,10,gestures/baby_S.mp4,t_ddy,e,G,baby,1.0,9.0,3.0695264,e,True
K11,11,gestures/dog_S.mp4,n_ck,e,G,dog,1.0,10.0,7.2971063,e,True
K11,12,gestures/girl_S.mp4,h_g,u,G,girl,1.0,11.0,20.75919,o,False
K11,13,gestures/frog_S.mp4,fo_t,o,G,frog,1.0,12.0,2.67422,o,True
K11,14,gestures/dog_S.mp4,b_rk,a,G,dog,1.0,13.0,13.493998,i,False
K11,15,gestures/boy_S.mp4,bo_k,o,G,boy,1.0,14.0,2.7617579,o,True
K11,16,gestures/dog_S.mp4,pl_y,a,G,dog,1.0,15.0,2.5308447,a,True
K11,17,gestures/boy_S.mp4,w_ve,a,G,boy,1.0,16.0,12.544885,e,False
K11,18,gestures/cat_S.mp4,sl_ep,e,G,cat,1.0,17.0,9.127533,e,True
K11,19,gestures/frog_S.mp4,tong_e,u,G,frog,1.0,18.0,27.249897,e,False
K11,20,gestures/horse_S.mp4,k_ck,i,G,horse,1.0,19.0,3.4244688,i,True
K11,21,gestures/girl_S.mp4,ha_r,i,G,girl,1.0,20.0,3.482868,a,False
K11,22,gestures/boy_S.mp4,t-sh_rt,i,G,boy,1.0,21.0,2.9348998,i,True
K11,23,gestures/girl_S.mp4,wh_stle,i,G,girl,1.0,22.0,14.378353,a,False
K11,24,gestures/cat_S.mp4,lo_k,o,G,cat,1.0,23.0,4.008388,o,True
K11,25,gestures/frog_S.mp4,list_n,e,G,frog,1.0,24.0,11.575505,e,True
K11,26,gestures/car_S.mp4,whe_l,e,G,car,1.0,25.0,3.6938727,e,True
K11,27,gestures/horse_S.mp4,w_lk,a,G,horse,1.0,26.0,3.7421157,e,False
K11,28,gestures/frog_S.mp4,j_mp,u,G,frog,1.0,27.0,2.6809945,u,True
K11,29,gestures/horse_S.mp4,h_ad,e,G,horse,1.0,28.0,4.878391,e,True
K11,30,gestures/baby_S.mp4,bl_nket,a,G,baby,1.0,29.0,4.5276914,a,True
K11,31,gestures/horse_S.mp4,mo_th,u,G,horse,1.0,30.0,13.967178,u,True
