subject,TrialNumber,gestures,target,corrAns,condition,gestureSet,ran,order,RT,answer,correct
A14,1,gestures/frog_S.mp4,fo_t,o,G,frog,1.0,0.0,28.20679,o,True
A14,2,gestures/cat_S.mp4,lo_k,o,G,cat,1.0,1.0,7.528311,o,True
A14,3,gestures/girl_S.mp4,wh_stle,i,G,girl,1.0,2.0,2.2205348,i,True
A14,4,gestures/boy_S.mp4,bo_k,o,G,boy,1.0,3.0,1.9621166,o,True
A14,5,gestures/horse_S.mp4,k_ck,i,G,horse,1.0,4.0,2.0669167,i,True
A14,6,gestures/dog_S.mp4,pl_y,a,G,dog,1.0,5.0,2.192699,a,True
A14,7,gestures/dog_S.mp4,to_th,o,G,dog,1.0,6.0,1.5945096,o,True
A14,8,gestures/car_S.mp4,whe_l,e,G,car,1.0,7.0,2.2996376,e,True
A14,9,gestures/girl_S.mp4,ha_r,i,G,girl,1.0,8.0,1.6063844,i,True
A14,10,gestures/horse_S.mp4,w_lk,a,G,horse,1.0,9.0,2.3479388,a,True
A14,11,gestures/horse_S.mp4,h_ad,e,G,horse,1.0,10.0,1.4995062,e,True
A14,12,gestures/baby_S.mp4,cr_wl,a,G,baby,1.0,11.0,1.6292297,a,True
A14,13,gestures/baby_S.mp4,sm_le,i,G,baby,1.0,12.0,1.6062831,i,True
A14,14,gestures/car_S.mp4,cr_sh,a,G,car,1.0,13.0,1.9321848,a,True
A14,15,gestures/frog_S.mp4,list_n,e,G,frog,1.0,14.0,2.210251,e,True
A14,16,gestures/baby_S.mp4,t_ddy,e,G,baby,1.0,15.0,1.566968,e,True
A14,17,gestures/cat_S.mp4,sl_ep,e,G,cat,1.0,16.0,2.3759303,e,True
A14,18,gestures/dog_S.mp4,b_rk,a,G,dog,1.0,17.0,2.8229508,a,True
A14,19,gestures/frog_S.mp4,tong_e,u,G,frog,1.0,18.0,2.647988,u,True
A14,20,gestures/boy_S.mp4,w_ve,a,G,boy,1.0,19.0,1.6804775,a,True
A14,21,gestures/dog_S.mp4,n_ck,e,G,dog,1.0,20.0,3.8877223,e,True
A14,22,gestures/horse_S.mp4,mo_th,u,G,horse,1.0,21.0,1.6752415,u,True
A14,23,gestures/boy_S.mp4,t-sh_rt,i,G,boy,1.0,22.0,1.8310713,i,True
A14,24,gestures/cat_S.mp4,n_se,o,G,cat,1.0,23.0,1.9148235,o,True
A14,25,gestures/frog_S.mp4,j_mp,u,G,frog,1.0,24.0,1.65857,u,True
A14,26,gestures/girl_S.mp4,h_g,u,G,girl,1.0,25.0,1.842778,u,True
A14,27,gestures/baby_S.mp4,bl_nket,a,G,baby,1.0,26.0,2.0931273,a,True
A14,28,gestures/boy_S.mp4,po_nt,i,G,boy,1.0,27.0,1.7091236,i,True
A14,29,gestures/car_S.mp4,m_ve,o,G,car,1.0,28.0,2.791128,o,True
A14,30,gestures/car_S.mp4,wind_w,o,G,car,1.0,29.0,1.7670734,o,True
A14,31,gestures/girl_S.mp4,dr_ss,e,G,girl,1.0,30.0,1.7167348,e,True
A14,32,gestures/cat_S.mp4,ta_l,i,G,cat,1.0,31.0,1.7733291,i,True
A14,33,gestures/frog_PL.mp4,j_mp,u,S,frog,0.0,--,--,--,--
A14,34,gestures/dog_POS.mp4,to_th,o,S,dog,0.0,--,--,--,--
A14,35,gestures/dog_POS.mp4,n_ck,e,S,dog,0.0,--,--,--,--
A14,36,gestures/frog_POS.mp4,fo_t,o,S,frog,0.0,--,--,--,--
A14,37,gestures/boy_PL.mp4,po_nt,i,S,boy,0.0,--,--,--,--
A14,38,gestures/girl_PL.mp4,wh_stle,i,S,girl,0.0,--,--,--,--
A14,39,gestures/cat_PL.mp4,lo_k,o,S,cat,0.0,--,--,--,--
A14,40,gestures/horse_PL.mp4,k_ck,i,S,horse,0.0,--,--,--,--
A14,41,gestures/baby_PL.mp4,sm_le,i,S,baby,0.0,--,--,--,--
A14,42,gestures/cat_POS.mp4,n_se,o,S,cat,0.0,--,--,--,--
A14,43,gestures/boy_POS.mp4,bo_k,o,S,boy,0.0,--,--,--,--
A14,44,gestures/car_POS.mp4,whe_l,e,S,car,0.0,--,--,--,--
A14,45,gestures/dog_PL.mp4,b_rk,a,S,dog,0.0,--,--,--,--
A14,46,gestures/frog_PL.mp4,list_n,e,S,frog,0.0,--,--,--,--
A14,47,gestures/girl_POS.mp4,ha_r,i,S,girl,0.0,--,--,--,--
A14,48,gestures/baby_PL.mp4,cr_wl,a,S,baby,0.0,--,--,--,--
A14,49,gestures/baby_POS.mp4,t_ddy,e,S,baby,0.0,--,--,--,--
A14,50,gestures/boy_PL.mp4,w_ve,a,S,boy,0.0,--,--,--,--
A14,51,gestures/dog_PL.mp4,pl_y,a,S,dog,0.0,--,--,--,--
A14,52,gestures/cat_PL.mp4,sl_ep,e,S,cat,0.0,--,--,--,--
A14,53,gestures/boy_POS.mp4,t-sh_rt,i,S,boy,0.0,--,--,--,--
A14,54,gestures/horse_POS.mp4,mo_th,u,S,horse,0.0,--,--,--,--
A14,55,gestures/horse_PL.mp4,w_lk,a,S,horse,0.0,--,--,--,--
A14,56,gestures/car_PL.mp4,m_ve,o,S,car,0.0,--,--,--,--
A14,57,gestures/frog_POS.mp4,tong_e,u,S,frog,0.0,--,--,--,--
A14,58,gestures/car_POS.mp4,wind_w,o,S,car,0.0,--,--,--,--
A14,59,gestures/baby_POS.mp4,bl_nket,a,S,baby,0.0,--,--,--,--
A14,60,gestures/car_PL.mp4,cr_sh,a,S,car,0.0,--,--,--,--
A14,61,gestures/girl_POS.mp4,dr_ss,e,S,girl,0.0,--,--,--,--
A14,62,gestures/girl_PL.mp4,h_g,u,S,girl,0.0,--,--,--,--
A14,63,gestures/cat_POS.mp4,ta_l,i,S,cat,0.0,--,--,--,--
A14,64,gestures/horse_POS.mp4,h_ad,e,S,horse,0.0,--,--,--,--
A14,1,gestures/boy_POS.mp4,bo_k,o,S,boy,1.0,0.0,2.1372333,o,True
A14,2,gestures/dog_PL.mp4,b_rk,a,S,dog,1.0,1.0,4.7777796,a,True
A14,3,gestures/cat_POS.mp4,n_se,o,S,cat,1.0,2.0,2.0441356,o,True
A14,4,gestures/baby_PL.mp4,sm_le,i,S,baby,1.0,3.0,2.5044343,i,True
A14,5,gestures/baby_POS.mp4,bl_nket,a,S,baby,1.0,4.0,2.2740526,a,True
A14,6,gestures/frog_POS.mp4,fo_t,o,S,frog,1.0,5.0,2.00307,o,True
A14,7,gestures/frog_POS.mp4,tong_e,u,S,frog,1.0,6.0,1.7816156,u,True
A14,8,gestures/girl_POS.mp4,dr_ss,e,S,girl,1.0,7.0,1.6947306,e,True
A14,9,gestures/horse_PL.mp4,k_ck,i,S,horse,1.0,8.0,2.9653382,i,True
A14,10,gestures/boy_POS.mp4,t-sh_rt,i,S,boy,1.0,9.0,1.5575728,i,True
A14,11,gestures/baby_PL.mp4,cr_wl,a,S,baby,1.0,10.0,1.6856763,a,True
A14,12,gestures/cat_POS.mp4,ta_l,i,S,cat,1.0,11.0,1.6351738,i,True
A14,13,gestures/girl_PL.mp4,h_g,u,S,girl,1.0,12.0,1.5487177,u,True
A14,14,gestures/car_POS.mp4,whe_l,e,S,car,1.0,13.0,1.5860772,e,True
A14,15,gestures/dog_POS.mp4,n_ck,e,S,dog,1.0,14.0,2.7746158,e,True
A14,16,gestures/dog_PL.mp4,pl_y,a,S,dog,1.0,15.0,2.1288812,a,True
A14,17,gestures/car_POS.mp4,wind_w,o,S,car,1.0,16.0,1.823932,o,True
A14,18,gestures/horse_PL.mp4,w_lk,a,S,horse,1.0,17.0,2.131952,a,True
A14,19,gestures/girl_POS.mp4,ha_r,i,S,girl,1.0,18.0,1.5542504,i,True
A14,20,gestures/dog_POS.mp4,to_th,o,S,dog,1.0,19.0,2.6487632,o,True
A14,21,gestures/cat_PL.mp4,sl_ep,e,S,cat,1.0,20.0,1.5505272,e,True
A14,22,gestures/cat_PL.mp4,lo_k,o,S,cat,1.0,21.0,1.4130274,o,True
A14,23,gestures/girl_PL.mp4,wh_stle,i,S,girl,1.0,22.0,1.5978638,i,True
A14,24,gestures/car_PL.mp4,m_ve,o,S,car,1.0,23.0,1.4618565,o,True
A14,25,gestures/frog_PL.mp4,list_n,e,S,frog,1.0,24.0,1.9485117,e,True
A14,26,gestures/boy_PL.mp4,w_ve,a,S,boy,1.0,25.0,2.1526399,a,True
A14,27,gestures/baby_POS.mp4,t_ddy,e,S,baby,1.0,26.0,1.6805147,e,True
A14,28,gestures/horse_POS.mp4,mo_th,u,S,horse,1.0,27.0,2.256792,u,True
A14,29,gestures/horse_POS.mp4,h_ad,e,S,horse,1.0,28.0,1.9387405,e,True
A14,30,gestures/boy_PL.mp4,po_nt,i,S,boy,1.0,29.0,2.0304298,i,True
A14,31,gestures/car_PL.mp4,cr_sh,a,S,car,1.0,30.0,1.8694023,a,True
A14,32,gestures/frog_PL.mp4,j_mp,u,S,frog,1.0,31.0,1.7626255,u,True
A14,33,gestures/cat_S.mp4,ta_l,i,G,cat,0.0,--,--,--,--
A14,34,gestures/baby_S.mp4,bl_nket,a,G,baby,0.0,--,--,--,--
A14,35,gestures/girl_S.mp4,wh_stle,i,G,girl,0.0,--,--,--,--
A14,36,gestures/baby_S.mp4,sm_le,i,G,baby,0.0,--,--,--,--
A14,37,gestures/cat_S.mp4,lo_k,o,G,cat,0.0,--,--,--,--
A14,38,gestures/frog_S.mp4,tong_e,u,G,frog,0.0,--,--,--,--
A14,39,gestures/cat_S.mp4,n_se,o,G,cat,0.0,--,--,--,--
A14,40,gestures/frog_S.mp4,list_n,e,G,frog,0.0,--,--,--,--
A14,41,gestures/frog_S.mp4,fo_t,o,G,frog,0.0,--,--,--,--
A14,42,gestures/girl_S.mp4,dr_ss,e,G,girl,0.0,--,--,--,--
A14,43,gestures/dog_S.mp4,pl_y,a,G,dog,0.0,--,--,--,--
A14,44,gestures/dog_S.mp4,n_ck,e,G,dog,0.0,--,--,--,--
A14,45,gestures/car_S.mp4,wind_w,o,G,car,0.0,--,--,--,--
A14,46,gestures/girl_S.mp4,ha_r,i,G,girl,0.0,--,--,--,--
A14,47,gestures/boy_S.mp4,t-sh_rt,i,G,boy,0.0,--,--,--,--
A14,48,gestures/horse_S.mp4,w_lk,a,G,horse,0.0,--,--,--,--
A14,49,gestures/baby_S.mp4,t_ddy,e,G,baby,0.0,--,--,--,--
A14,50,gestures/cat_S.mp4,sl_ep,e,G,cat,0.0,--,--,--,--
A14,51,gestures/horse_S.mp4,mo_th,u,G,horse,0.0,--,--,--,--
A14,52,gestures/boy_S.mp4,po_nt,i,G,boy,0.0,--,--,--,--
A14,53,gestures/car_S.mp4,cr_sh,a,G,car,0.0,--,--,--,--
A14,54,gestures/baby_S.mp4,cr_wl,a,G,baby,0.0,--,--,--,--
A14,55,gestures/dog_S.mp4,b_rk,a,G,dog,0.0,--,--,--,--
A14,56,gestures/frog_S.mp4,j_mp,u,G,frog,0.0,--,--,--,--
A14,57,gestures/horse_S.mp4,k_ck,i,G,horse,0.0,--,--,--,--
A14,58,gestures/boy_S.mp4,bo_k,o,G,boy,0.0,--,--,--,--
A14,59,gestures/girl_S.mp4,h_g,u,G,girl,0.0,--,--,--,--
A14,60,gestures/horse_S.mp4,h_ad,e,G,horse,0.0,--,--,--,--
A14,61,gestures/car_S.mp4,whe_l,e,G,car,0.0,--,--,--,--
A14,62,gestures/boy_S.mp4,w_ve,a,G,boy,0.0,--,--,--,--
A14,63,gestures/car_S.mp4,m_ve,o,G,car,0.0,--,--,--,--
A14,64,gestures/dog_S.mp4,to_th,o,G,dog,0.0,--,--,--,--
