subject,TrialNumber,gestures,target,corrAns,condition,gestureSet,ran,order,RT,answer,correct
H15,1,gestures/horse_S.mp4,h_ad,e,G,horse,1.0,0.0,12.290462,e,True
H15,2,gestures/girl_S.mp4,h_g,u,G,girl,1.0,1.0,1.6141438,u,True
H15,3,gestures/girl_S.mp4,ha_r,i,G,girl,1.0,2.0,1.5366904,i,True
H15,4,gestures/cat_S.mp4,lo_k,o,G,cat,1.0,3.0,1.7237353,o,True
H15,5,gestures/boy_S.mp4,t-sh_rt,i,G,boy,1.0,4.0,1.8536781,i,True
H15,6,gestures/girl_S.mp4,wh_stle,i,G,girl,1.0,5.0,1.4362913,i,True
H15,7,gestures/frog_S.mp4,tong_e,u,G,frog,1.0,6.0,2.2956438,u,True
H15,8,gestures/boy_S.mp4,w_ve,a,G,boy,1.0,7.0,1.4440899,a,True
H15,9,gestures/cat_S.mp4,sl_ep,e,G,cat,1.0,8.0,1.3237184,e,True
H15,10,gestures/baby_S.mp4,t_ddy,e,G,baby,1.0,9.0,1.3403782,e,True
H15,11,gestures/car_S.mp4,cr_sh,a,G,car,1.0,10.0,1.3475572,a,True
H15,12,gestures/car_S.mp4,whe_l,e,G,car,1.0,11.0,1.2121578,e,True
H15,13,gestures/frog_S.mp4,j_mp,u,G,frog,1.0,12.0,1.136368,u,True
H15,14,gestures/baby_S.mp4,cr_wl,a,G,baby,1.0,13.0,1.5061992,a,True
H15,15,gestures/dog_S.mp4,n_ck,e,G,dog,1.0,14.0,2.0540593,e,True
H15,16,gestures/car_S.mp4,wind_w,o,G,car,1.0,15.0,1.4296992,o,True
H15,17,gestures/cat_S.mp4,ta_l,i,G,cat,1.0,16.0,1.4117446,i,True
H15,18,gestures/baby_S.mp4,bl_nket,a,G,baby,1.0,17.0,1.1845771,a,True
H15,19,gestures/frog_S.mp4,list_n,e,G,frog,1.0,18.0,1.2685082,e,True
H15,20,gestures/horse_S.mp4,mo_th,u,G,horse,1.0,19.0,1.673376,u,True
H15,21,gestures/horse_S.mp4,w_lk,a,G,horse,1.0,20.0,1.151512,a,True
H15,22,gestures/dog_S.mp4,b_rk,a,G,dog,1.0,21.0,2.8336005,a,True
H15,23,gestures/boy_S.mp4,bo_k,o,G,boy,1.0,22.0,1.2352306,o,True
H15,24,gestures/cat_S.mp4,n_se,o,G,cat,1.0,23.0,1.4856392,o,True
H15,25,gestures/car_S.mp4,m_ve,o,G,car,1.0,24.0,1.8521764,o,True
H15,26,gestures/girl_S.mp4,dr_ss,e,G,girl,1.0,25.0,1.2253346,e,True
H15,27,gestures/boy_S.mp4,po_nt,i,G,boy,1.0,26.0,1.0499941,i,True
H15,28,gestures/dog_S.mp4,to_th,o,G,dog,1.0,27.0,1.1658223,o,True
H15,29,gestures/dog_S.mp4,pl_y,a,G,dog,1.0,28.0,1.5476416,a,True
H15,30,gestures/frog_S.mp4,fo_t,o,G,frog,1.0,29.0,1.2097944,o,True
H15,31,gestures/baby_S.mp4,sm_le,i,G,baby,1.0,30.0,0.9992188,i,True
H15,32,gestures/horse_S.mp4,k_ck,i,G,horse,1.0,31.0,1.1605914,i,True
H15,33,gestures/horse_POS.mp4,h_ad,e,S,horse,1.0,32.0,1.4484696,e,True
H15,34,gestures/car_POS.mp4,whe_l,e,S,car,1.0,33.0,1.1389967,e,True
H15,35,gestures/car_PL.mp4,cr_sh,a,S,car,1.0,34.0,1.730803,u,False
H15,36,gestures/boy_POS.mp4,bo_k,o,S,boy,1.0,35.0,1.1522642,o,True
H15,37,gestures/dog_PL.mp4,pl_y,a,S,dog,1.0,36.0,1.2281309,a,True
H15,38,gestures/cat_PL.mp4,sl_ep,e,S,cat,1.0,37.0,1.1264238,e,True
H15,39,gestures/dog_POS.mp4,to_th,o,S,dog,1.0,38.0,1.3283625,o,True
H15,40,gestures/cat_POS.mp4,n_se,o,S,cat,1.0,39.0,1.1487722,o,True
H15,41,gestures/girl_POS.mp4,dr_ss,e,S,girl,1.0,40.0,1.144582,e,True
H15,42,gestures/frog_PL.mp4,list_n,e,S,frog,1.0,41.0,1.4153907,e,True
H15,43,gestures/girl_PL.mp4,h_g,u,S,girl,1.0,42.0,1.223576,u,True
H15,44,gestures/baby_PL.mp4,sm_le,i,S,baby,1.0,43.0,1.1081849,i,True
H15,45,gestures/frog_POS.mp4,tong_e,u,S,frog,1.0,44.0,1.5275801,u,True
H15,46,gestures/dog_PL.mp4,b_rk,a,S,dog,1.0,45.0,2.8029032,a,True
H15,47,gestures/girl_POS.mp4,ha_r,i,S,girl,1.0,46.0,1.0948884,i,True
H15,48,gestures/horse_PL.mp4,k_ck,i,S,horse,1.0,47.0,1.498876,i,True
H15,49,gestures/girl_PL.mp4,wh_stle,i,S,girl,1.0,48.0,1.1979892,i,True
H15,50,gestures/cat_POS.mp4,ta_l,i,S,cat,1.0,49.0,1.2752857,i,True
H15,51,gestures/boy_POS.mp4,t-sh_rt,i,S,boy,1.0,50.0,1.1347399,i,True
